 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.84213E+00       0.15724E-02       0.72538E+00       0.49904E+01       0.16891E+00       0.94751E+00
      0      1      -0.53898E+00      -0.68322E-03       0.60349E+00       0.41516E+01      -0.23188E+00      -0.53614E+00
      0      1      -0.52106E+00      -0.15623E-02      -0.18197E+01      -0.12530E+02      -0.20235E+00      -0.16060E+01
      0      1       0.23890E+00      -0.24459E-02      -0.13544E+01      -0.93239E+01       0.37239E+00       0.25044E+01
      0      1       0.56909E+00      -0.11505E-02       0.11871E+01       0.81765E+01      -0.22295E+00       0.26159E-01
      0      1       0.88042E-01       0.26434E-02       0.18731E+01       0.12899E+02      -0.62603E+00      -0.12722E+01
      0      1       0.68070E+00       0.32777E-02      -0.28576E+01      -0.19676E+02       0.16800E+00       0.13631E+00
      0      1      -0.34676E+00       0.29837E-02      -0.22839E+01      -0.15723E+02      -0.47827E+00      -0.24219E+01
      0      1      -0.54260E+00      -0.31427E-02      -0.26654E+00      -0.18368E+01       0.58696E+00       0.20639E+01
      0      1      -0.10731E+01       0.32935E-02      -0.25481E+01      -0.17543E+02       0.16920E+00       0.52192E+00
      0      1      -0.60592E+00      -0.40354E-03      -0.10783E+01      -0.74268E+01       0.33316E+00       0.36329E+00
      0      1       0.99597E-01      -0.28335E-03       0.20367E+01       0.14022E+02       0.26959E+00       0.24081E+01
      0      1       0.99397E+00      -0.45965E-02       0.28127E+01       0.19369E+02      -0.14955E+00      -0.27585E+00
      0      1       0.72144E+00      -0.32743E-02      -0.20046E+01      -0.13799E+02       0.26338E+00       0.93085E+00
      0      1      -0.36696E+00       0.16705E-02       0.17865E+01       0.12303E+02       0.33103E+00      -0.29821E+00
      0      1       0.12716E-01       0.50669E-02      -0.88241E+00      -0.60743E+01       0.41020E+00       0.10817E+01
      0      1       0.20299E+00       0.20139E-02       0.40499E+00       0.27866E+01      -0.70436E+00      -0.23821E+01
      0      1      -0.98797E+00       0.46168E-02      -0.24035E+01      -0.16548E+02      -0.46770E+00      -0.21324E+01
      0      1      -0.15573E-01       0.37599E-04       0.39605E+00       0.27257E+01       0.51230E+00       0.39936E+00
      0      1       0.58175E+00       0.12891E-02      -0.34260E+00      -0.23616E+01       0.61561E+00       0.17888E+01
      0      1      -0.76931E+00      -0.16575E-02      -0.14366E+01      -0.98934E+01      -0.20095E+00      -0.11804E+01
      0      1      -0.62447E+00       0.62093E-02      -0.12243E+00      -0.84369E+00      -0.20147E+00      -0.12027E+01
      0      1       0.89981E-01      -0.12000E-02       0.68805E+00       0.47357E+01       0.20540E+00       0.14572E+01
      0      1      -0.81920E+00      -0.39855E-03      -0.18976E+01      -0.13062E+02      -0.37382E+00      -0.17175E+01
      0      1       0.14216E+01      -0.24500E-02       0.25036E+01       0.17240E+02      -0.15116E+00      -0.33224E+00
      0      1      -0.24108E+00       0.58769E-02       0.24700E+01       0.17006E+02       0.25508E+00       0.84755E+00
      0      1      -0.52824E+00       0.27631E-02      -0.52605E-01      -0.36482E+00      -0.44885E+00      -0.18783E+01
      0      1      -0.69907E+00       0.46620E-02      -0.13662E+01      -0.94088E+01      -0.18409E+00       0.23338E+00
      0      1       0.66081E+00      -0.43847E-03      -0.17963E+01      -0.12371E+02      -0.53778E+00      -0.14151E+01
      0      1      -0.22312E+00      -0.12794E-02       0.11983E+00       0.82387E+00       0.26767E+00      -0.11753E+00
      0      1       0.23525E-01      -0.21248E-03      -0.69898E+00      -0.48122E+01      -0.10040E+00      -0.75645E+00
      0      1       0.20791E+00       0.17742E-02      -0.23492E+00      -0.16158E+01      -0.48909E-01      -0.27751E+00
      0      1      -0.11148E+01       0.36096E-02      -0.27366E+01      -0.18843E+02       0.53956E+00       0.16295E+01
      0      1      -0.24024E+00       0.14914E-02       0.23118E+01       0.15921E+02      -0.42976E+00      -0.23435E+01
      0      1       0.12611E+01      -0.55173E-02       0.23864E+01       0.16432E+02      -0.73764E-01       0.70298E-01
      0      1       0.27109E+00      -0.73368E-03      -0.27570E+01      -0.18984E+02      -0.54132E+00      -0.20632E+01
      0      1       0.88341E+00       0.36054E-02      -0.14356E+01      -0.98850E+01      -0.28840E+00      -0.15936E+01
      0      1      -0.18214E+00      -0.23808E-02      -0.39687E+00      -0.27368E+01       0.10912E-02       0.27110E+00
      0      1      -0.48194E+00      -0.10348E-02      -0.11485E+01      -0.79064E+01       0.73785E+00       0.25367E+01
      0      1       0.63264E+00       0.34067E-02       0.13054E+01       0.89859E+01      -0.13838E+00      -0.10007E+01
      0      1       0.32103E+00       0.37692E-02       0.14745E+01       0.10153E+02       0.43611E+00       0.67902E+00
      0      1      -0.38274E+00       0.21178E-02      -0.21972E+01      -0.15129E+02       0.43956E+00       0.11463E+01
      0      1      -0.29966E+00       0.42565E-02      -0.29428E+01      -0.20258E+02      -0.19501E+00       0.15598E+00
      0      1      -0.27839E+00      -0.60186E-03      -0.16798E+00      -0.11558E+01      -0.22859E+00       0.27812E+00
      0      1      -0.21912E+00      -0.13067E-02      -0.27892E+01      -0.19201E+02      -0.57998E+00      -0.23535E+01
      0      1      -0.64407E+00       0.33705E-03      -0.25372E+01      -0.17469E+02       0.45486E+00       0.19907E+00
      0      1       0.12162E+01      -0.14255E-02       0.57098E+00       0.39323E+01      -0.41151E+00      -0.20078E+01
      0      1       0.18423E-01       0.14135E-02      -0.26666E+01      -0.18355E+02       0.13432E+00       0.14493E+01
      0      1       0.46420E+00      -0.31247E-02       0.87991E+00       0.60596E+01      -0.43268E+00      -0.21048E+01
      0      1       0.31059E-02       0.30465E-02       0.22142E+00       0.15219E+01      -0.27475E+00      -0.13975E+01
      0      1      -0.52143E+00       0.52344E-03       0.23181E+01       0.15964E+02       0.89317E-01      -0.82411E-01
      0      1      -0.13791E-02      -0.13376E-02       0.24728E+01       0.17023E+02       0.56363E+00       0.19001E+01
      0      1       0.66800E+00      -0.20469E-02       0.27760E+01       0.19109E+02       0.41679E+00       0.17611E+01
      0      1      -0.47652E+00       0.21939E-02      -0.24860E+01      -0.17117E+02      -0.21111E+00       0.34832E+00
      0      1      -0.14196E+00       0.35358E-02      -0.26741E+00      -0.18441E+01       0.31765E+00       0.94436E-01
      0      1      -0.76267E-01      -0.33680E-02      -0.88143E-01      -0.60707E+00      -0.41390E+00      -0.17157E+01
      0      1       0.71486E-01      -0.41862E-02       0.20143E+01       0.13869E+02       0.42587E+00       0.85225E+00
      0      1       0.50923E+00      -0.45508E-02       0.38551E+00       0.26571E+01      -0.79339E-01      -0.80630E+00
      0      1       0.87543E-01       0.20023E-02      -0.69107E+00      -0.47544E+01       0.34288E+00       0.14758E+01
      0      1      -0.10670E+01      -0.12207E-02      -0.24306E+01      -0.16734E+02       0.22055E+00       0.57820E+00
      0      1       0.74974E+00       0.15367E-02      -0.18896E+01      -0.13012E+02       0.44078E+00       0.12546E+01
      0      1      -0.12533E+01       0.11277E-02      -0.19006E+01      -0.13084E+02      -0.17872E+00       0.15534E-01
      0      1      -0.69536E+00      -0.16284E-02      -0.21279E+01      -0.14649E+02       0.59854E-01       0.75619E+00
      0      1      -0.60312E+00       0.10546E-02       0.19269E+01       0.13270E+02       0.16900E+00       0.15674E+01
      0      1      -0.43133E+00      -0.19738E-03      -0.10378E+01      -0.71475E+01       0.15607E+00      -0.11023E+01
      0      1       0.91276E-02       0.12761E-02      -0.14681E+01      -0.10106E+02       0.28194E-01      -0.12559E+00
      0      1       0.60595E+00      -0.12621E-02      -0.96821E+00      -0.66653E+01      -0.80874E-01      -0.68324E+00
      0      1       0.12372E+01      -0.17334E-02      -0.18951E+01      -0.13048E+02       0.26840E-01      -0.42578E-01
      0      1       0.49895E+00       0.23981E-02      -0.25262E+01      -0.17393E+02      -0.41399E+00      -0.39283E+00
      0      1       0.31019E+00       0.89370E-04      -0.36285E+00      -0.24979E+01      -0.34558E+00      -0.25156E+00
      0      1       0.67370E+00       0.12461E-02      -0.12114E+01      -0.83405E+01      -0.53326E+00      -0.17812E+01
      0      1      -0.82137E+00      -0.40861E-03      -0.81323E-01      -0.55705E+00      -0.10032E+00      -0.22850E+00
      0      1      -0.55751E-01       0.14951E-02      -0.27341E+01      -0.18827E+02       0.43329E+00       0.26670E+00
      0      1      -0.32908E-02      -0.17240E-02       0.27727E+01       0.19093E+02      -0.55023E+00      -0.29415E+01
      0      1       0.77308E-02       0.11652E-02      -0.29340E+01      -0.20197E+02       0.67618E-01       0.39900E+00
      0      1       0.17765E+00       0.54326E-03       0.21968E+01       0.15128E+02       0.30430E+00       0.23586E+01
      0      1       0.11413E+01       0.83546E-03      -0.24714E+01      -0.17014E+02      -0.57675E-01      -0.79827E+00
      0      1       0.11390E+01      -0.44838E-02       0.28447E+01       0.19584E+02      -0.33133E+00      -0.13961E+01
      0      1       0.32560E+00      -0.10201E-02       0.13569E+00       0.93061E+00      -0.39328E+00      -0.80159E+00
      0      1      -0.68296E+00      -0.18605E-02      -0.11228E+01      -0.77327E+01       0.34406E+00       0.16375E+01
      0      1      -0.12278E+01       0.17529E-03       0.13812E+01       0.95113E+01      -0.13339E+00       0.19324E+00
      0      1      -0.48234E+00       0.12003E-02       0.24299E+01       0.16730E+02       0.38055E+00       0.21175E+01
      0      1      -0.49685E+00      -0.20040E-02       0.29823E+01       0.20535E+02       0.40009E+00       0.28799E+00
      0      1      -0.36724E+00       0.51759E-02       0.26863E+01       0.18497E+02      -0.40684E+00      -0.49945E+00
      0      1       0.76813E+00       0.35280E-03      -0.13520E+01      -0.93060E+01       0.23784E+00       0.14373E+01
      0      1       0.77592E+00      -0.23173E-02       0.19637E+01       0.13522E+02      -0.31909E+00      -0.18614E+01
      0      1      -0.26448E+00      -0.31076E-02      -0.23553E+01      -0.16220E+02       0.45780E+00       0.16258E+01
      0      1      -0.56696E-01       0.25947E-02       0.80831E+00       0.55674E+01       0.15528E+00       0.10272E+01
      0      1      -0.56842E+00       0.19657E-02      -0.30698E+00      -0.21096E+01       0.20564E+00       0.96336E+00
      0      1       0.71793E+00       0.17807E-02      -0.27943E+01      -0.19239E+02      -0.47835E+00      -0.14772E+01
      0      1       0.10740E+01       0.17469E-02       0.25443E+01       0.17517E+02       0.27395E+00       0.14472E+01
      0      1       0.63841E+00      -0.16603E-02      -0.22997E+00      -0.15805E+01       0.24520E+00       0.10312E+01
      0      1      -0.12461E+01       0.46054E-04      -0.22422E+01      -0.15436E+02       0.88760E-01       0.82520E+00
      0      1      -0.11516E+01      -0.11376E-02      -0.17056E+01      -0.11741E+02      -0.15013E+00      -0.15423E+00
      0      1      -0.10055E+01       0.10381E-02       0.13126E+01       0.90374E+01       0.52633E+00       0.26509E+01
      0      1       0.46332E+00       0.19109E-02      -0.16668E+01      -0.11479E+02      -0.16824E+00      -0.14390E+01
      0      1      -0.71491E+00      -0.43928E-02      -0.58748E+00      -0.40435E+01      -0.15878E+00      -0.96635E-01
      0      1      -0.57029E+00      -0.10957E-02       0.25712E+01       0.17699E+02      -0.18973E+00      -0.25916E+00
      0      1      -0.86953E+00      -0.11132E-03       0.19189E+01       0.13208E+02      -0.17861E+00      -0.78680E+00
      0      1      -0.22793E+00       0.13790E-02       0.11424E+01       0.78629E+01      -0.62810E+00      -0.27360E+01
      0      1       0.30397E+00       0.13239E-02       0.49998E+00       0.34431E+01       0.29079E+00       0.15619E+01
      0      1       0.10546E+01       0.42669E-03       0.11622E+01       0.80048E+01       0.37345E+00       0.13951E+01
      0      1       0.11478E+01      -0.19437E-02       0.23840E+01       0.16414E+02      -0.25177E+00      -0.89559E+00
      0      1       0.10793E+00      -0.18387E-02      -0.26314E+01      -0.18122E+02       0.40072E-01      -0.36699E+00
      0      1       0.28547E+00      -0.16999E-02       0.29007E+01       0.19973E+02       0.41755E+00       0.10759E+01
      0      1      -0.72800E+00       0.27061E-02       0.98773E+00       0.68018E+01      -0.32013E+00       0.17772E+00
      0      1      -0.47771E+00       0.18317E-02       0.24641E+01       0.16966E+02       0.31651E+00       0.26318E+01
      0      1      -0.34735E+00      -0.90070E-04      -0.28665E+01      -0.19741E+02       0.52249E-01       0.29625E+00
      0      1       0.56719E+00      -0.53307E-02       0.10022E+01       0.69007E+01       0.66665E-01      -0.16163E+00
      0      1       0.55280E+00       0.37759E-02       0.18088E+01       0.12451E+02       0.79760E-01       0.53765E-01
      0      1       0.45884E+00      -0.79181E-03      -0.40398E+00      -0.27857E+01      -0.24536E+00      -0.45631E-01
      0      1      -0.87386E+00      -0.13731E-02       0.20003E+01       0.13772E+02      -0.68955E-01      -0.76384E-01
      0      1       0.53175E+00       0.13056E-02      -0.28301E+01      -0.19488E+02      -0.45519E+00      -0.23664E+01
      0      1      -0.75160E+00      -0.14384E-03      -0.17002E+00      -0.11702E+01      -0.28333E+00       0.22026E+00
      0      1      -0.11986E+01       0.33999E-02      -0.57903E+00      -0.39858E+01       0.29314E+00       0.12713E+01
      0      1       0.44822E+00       0.11120E-02       0.16899E+01       0.11636E+02      -0.55511E+00      -0.29653E+01
      0      1      -0.20732E+00       0.29314E-02      -0.12449E+01      -0.85738E+01      -0.32839E+00      -0.17815E+01
